,frequency,presence,idf,tf-idf
excuse,3,3.0,8.930026334393524,26.790079003180573
piss,3,3.0,8.930026334393524,26.790079003180573
ss,3,3.0,8.930026334393524,26.790079003180573
tryed,3,3.0,8.930026334393524,26.790079003180573
transport,3,3.0,8.930026334393524,26.790079003180573
dish,3,3.0,8.930026334393524,26.790079003180573
general,3,3.0,8.930026334393524,26.790079003180573
advance,3,3.0,8.930026334393524,26.790079003180573
hott,3,3.0,8.930026334393524,26.790079003180573
saved,3,3.0,8.930026334393524,26.790079003180573
vids,3,3.0,8.930026334393524,26.790079003180573
clients,3,3.0,8.930026334393524,26.790079003180573
chem,3,3.0,8.930026334393524,26.790079003180573
guide,3,3.0,8.930026334393524,26.790079003180573
crawling,3,3.0,8.930026334393524,26.790079003180573
speed,3,3.0,8.930026334393524,26.790079003180573
chai,3,3.0,8.930026334393524,26.790079003180573
accident,3,3.0,8.930026334393524,26.790079003180573
disco,3,3.0,8.930026334393524,26.790079003180573
vip,3,3.0,8.930026334393524,26.790079003180573
cash,3,3.0,8.930026334393524,26.790079003180573
smith,3,3.0,8.930026334393524,26.790079003180573
ar,3,3.0,8.930026334393524,26.790079003180573
lj,3,3.0,8.930026334393524,26.790079003180573
aliens,3,3.0,8.930026334393524,26.790079003180573
mozart,3,3.0,8.930026334393524,26.790079003180573
meme,3,3.0,8.930026334393524,26.790079003180573
meds,3,3.0,8.930026334393524,26.790079003180573
dew,3,3.0,8.930026334393524,26.790079003180573
scream,3,3.0,8.930026334393524,26.790079003180573
cries,3,3.0,8.930026334393524,26.790079003180573
du,3,3.0,8.930026334393524,26.790079003180573
yeeah,3,3.0,8.930026334393524,26.790079003180573
sneak,3,3.0,8.930026334393524,26.790079003180573
highlight,3,3.0,8.930026334393524,26.790079003180573
thunderstorm,3,3.0,8.930026334393524,26.790079003180573
farmer,3,3.0,8.930026334393524,26.790079003180573
cubs,3,3.0,8.930026334393524,26.790079003180573
shiny,3,3.0,8.930026334393524,26.790079003180573
neighbor,3,3.0,8.930026334393524,26.790079003180573
boiling,3,3.0,8.930026334393524,26.790079003180573
yoo,3,3.0,8.930026334393524,26.790079003180573
license,3,3.0,8.930026334393524,26.790079003180573
ending,3,3.0,8.930026334393524,26.790079003180573
gut,3,3.0,8.930026334393524,26.790079003180573
obvious,3,2.0,9.217708406845306,27.65312522053592
phoenix,3,3.0,8.930026334393524,26.790079003180573
easily,3,3.0,8.930026334393524,26.790079003180573
legit,3,2.0,9.217708406845306,27.65312522053592
meaning,3,3.0,8.930026334393524,26.790079003180573
bittersweet,3,3.0,8.930026334393524,26.790079003180573
extremely,3,3.0,8.930026334393524,26.790079003180573
learnt,3,3.0,8.930026334393524,26.790079003180573
spicy,3,3.0,8.930026334393524,26.790079003180573
strangely,3,3.0,8.930026334393524,26.790079003180573
steph,3,3.0,8.930026334393524,26.790079003180573
thai,3,3.0,8.930026334393524,26.790079003180573
speakers,3,3.0,8.930026334393524,26.790079003180573
runs,3,3.0,8.930026334393524,26.790079003180573
mag,3,3.0,8.930026334393524,26.790079003180573
apologize,3,2.0,9.217708406845306,27.65312522053592
stressful,3,3.0,8.930026334393524,26.790079003180573
zombie,3,3.0,8.930026334393524,26.790079003180573
aight,3,3.0,8.930026334393524,26.790079003180573
invisible,3,3.0,8.930026334393524,26.790079003180573
olive,3,3.0,8.930026334393524,26.790079003180573
colleagues,3,3.0,8.930026334393524,26.790079003180573
bend,3,3.0,8.930026334393524,26.790079003180573
icons,3,3.0,8.930026334393524,26.790079003180573
names,3,3.0,8.930026334393524,26.790079003180573
tat,3,3.0,8.930026334393524,26.790079003180573
display,3,3.0,8.930026334393524,26.790079003180573
spoon,3,3.0,8.930026334393524,26.790079003180573
base,3,3.0,8.930026334393524,26.790079003180573
chrome,3,3.0,8.930026334393524,26.790079003180573
android,3,3.0,8.930026334393524,26.790079003180573
further,3,3.0,8.930026334393524,26.790079003180573
corn,3,3.0,8.930026334393524,26.790079003180573
kay,3,3.0,8.930026334393524,26.790079003180573
pole,3,3.0,8.930026334393524,26.790079003180573
brooke,3,3.0,8.930026334393524,26.790079003180573
changes,3,3.0,8.930026334393524,26.790079003180573
mah,3,2.0,9.217708406845306,27.65312522053592
dyed,3,3.0,8.930026334393524,26.790079003180573
audrey,3,3.0,8.930026334393524,26.790079003180573
messed,3,3.0,8.930026334393524,26.790079003180573
particularly,3,3.0,8.930026334393524,26.790079003180573
scheduled,3,3.0,8.930026334393524,26.790079003180573
annoying,3,3.0,8.930026334393524,26.790079003180573
theirs,3,3.0,8.930026334393524,26.790079003180573
austin,3,3.0,8.930026334393524,26.790079003180573
common,3,3.0,8.930026334393524,26.790079003180573
toddler,3,2.0,9.217708406845306,27.65312522053592
static,3,2.0,9.217708406845306,27.65312522053592
pays,3,3.0,8.930026334393524,26.790079003180573
roast,3,3.0,8.930026334393524,26.790079003180573
koi,3,3.0,8.930026334393524,26.790079003180573
gifts,3,3.0,8.930026334393524,26.790079003180573
taxi,3,3.0,8.930026334393524,26.790079003180573
bros,3,3.0,8.930026334393524,26.790079003180573
investment,3,3.0,8.930026334393524,26.790079003180573
cart,3,3.0,8.930026334393524,26.790079003180573
bikes,3,3.0,8.930026334393524,26.790079003180573
touched,3,3.0,8.930026334393524,26.790079003180573
soak,3,3.0,8.930026334393524,26.790079003180573
bits,3,3.0,8.930026334393524,26.790079003180573
gravity,3,3.0,8.930026334393524,26.790079003180573
tiff,3,3.0,8.930026334393524,26.790079003180573
impression,3,3.0,8.930026334393524,26.790079003180573
league,3,3.0,8.930026334393524,26.790079003180573
partner,3,3.0,8.930026334393524,26.790079003180573
sudden,3,3.0,8.930026334393524,26.790079003180573
dem,3,3.0,8.930026334393524,26.790079003180573
minimum,3,3.0,8.930026334393524,26.790079003180573
yeaa,3,3.0,8.930026334393524,26.790079003180573
rid,3,3.0,8.930026334393524,26.790079003180573
sour,3,3.0,8.930026334393524,26.790079003180573
latte,3,2.0,9.217708406845306,27.65312522053592
models,3,3.0,8.930026334393524,26.790079003180573
thirty,3,3.0,8.930026334393524,26.790079003180573
software,3,3.0,8.930026334393524,26.790079003180573
fabric,3,3.0,8.930026334393524,26.790079003180573
avail,3,3.0,8.930026334393524,26.790079003180573
former,3,3.0,8.930026334393524,26.790079003180573
liverpool,3,3.0,8.930026334393524,26.790079003180573
dishes,3,3.0,8.930026334393524,26.790079003180573
delivered,3,3.0,8.930026334393524,26.790079003180573
taught,3,3.0,8.930026334393524,26.790079003180573
tila,3,3.0,8.930026334393524,26.790079003180573
parent,3,3.0,8.930026334393524,26.790079003180573
sundays,3,3.0,8.930026334393524,26.790079003180573
belong,3,3.0,8.930026334393524,26.790079003180573
buddies,3,3.0,8.930026334393524,26.790079003180573
rug,3,3.0,8.930026334393524,26.790079003180573
grades,3,3.0,8.930026334393524,26.790079003180573
discussion,3,3.0,8.930026334393524,26.790079003180573
tomorr,3,3.0,8.930026334393524,26.790079003180573
security,3,3.0,8.930026334393524,26.790079003180573
player,3,3.0,8.930026334393524,26.790079003180573
pat,3,3.0,8.930026334393524,26.790079003180573
domain,3,3.0,8.930026334393524,26.790079003180573
detroit,3,3.0,8.930026334393524,26.790079003180573
river,3,3.0,8.930026334393524,26.790079003180573
miserable,3,3.0,8.930026334393524,26.790079003180573
grape,3,3.0,8.930026334393524,26.790079003180573
las,3,3.0,8.930026334393524,26.790079003180573
moments,3,3.0,8.930026334393524,26.790079003180573
smart,3,3.0,8.930026334393524,26.790079003180573
robin,3,3.0,8.930026334393524,26.790079003180573
spa,3,3.0,8.930026334393524,26.790079003180573
bs,3,3.0,8.930026334393524,26.790079003180573
hiccups,3,3.0,8.930026334393524,26.790079003180573
boost,3,3.0,8.930026334393524,26.790079003180573
sewing,3,3.0,8.930026334393524,26.790079003180573
act,3,3.0,8.930026334393524,26.790079003180573
ni,3,3.0,8.930026334393524,26.790079003180573
mexico,3,3.0,8.930026334393524,26.790079003180573
follows,3,3.0,8.930026334393524,26.790079003180573
stats,3,3.0,8.930026334393524,26.790079003180573
developing,3,3.0,8.930026334393524,26.790079003180573
ahead,3,3.0,8.930026334393524,26.790079003180573
smiles,3,3.0,8.930026334393524,26.790079003180573
jacket,3,3.0,8.930026334393524,26.790079003180573
pan,3,3.0,8.930026334393524,26.790079003180573
hooray,3,3.0,8.930026334393524,26.790079003180573
deadlines,3,2.0,9.217708406845306,27.65312522053592
trail,3,3.0,8.930026334393524,26.790079003180573
adult,3,3.0,8.930026334393524,26.790079003180573
eve,3,3.0,8.930026334393524,26.790079003180573
holla,3,3.0,8.930026334393524,26.790079003180573
trippin,3,3.0,8.930026334393524,26.790079003180573
landed,3,3.0,8.930026334393524,26.790079003180573
rp,3,1.0,9.62317351495347,28.869520544860407
polish,3,3.0,8.930026334393524,26.790079003180573
bacteria,3,3.0,8.930026334393524,26.790079003180573
f1,3,3.0,8.930026334393524,26.790079003180573
etsy,3,3.0,8.930026334393524,26.790079003180573
mums,3,3.0,8.930026334393524,26.790079003180573
g4,3,2.0,9.217708406845306,27.65312522053592
jersey,3,3.0,8.930026334393524,26.790079003180573
pathetic,3,2.0,9.217708406845306,27.65312522053592
headin,3,3.0,8.930026334393524,26.790079003180573
spain,3,3.0,8.930026334393524,26.790079003180573
dust,3,3.0,8.930026334393524,26.790079003180573
dianne,3,2.0,9.217708406845306,27.65312522053592
fitting,3,3.0,8.930026334393524,26.790079003180573
rosie,3,2.0,9.217708406845306,27.65312522053592
hehehe,3,3.0,8.930026334393524,26.790079003180573
favor,3,3.0,8.930026334393524,26.790079003180573
iced,3,3.0,8.930026334393524,26.790079003180573
di,3,3.0,8.930026334393524,26.790079003180573
upon,3,3.0,8.930026334393524,26.790079003180573
lamb,3,3.0,8.930026334393524,26.790079003180573
result,3,3.0,8.930026334393524,26.790079003180573
consider,3,3.0,8.930026334393524,26.790079003180573
bums,3,3.0,8.930026334393524,26.790079003180573
bby,3,3.0,8.930026334393524,26.790079003180573
sh,3,3.0,8.930026334393524,26.790079003180573
barry,3,3.0,8.930026334393524,26.790079003180573
additional,3,3.0,8.930026334393524,26.790079003180573
pulling,3,3.0,8.930026334393524,26.790079003180573
recent,3,3.0,8.930026334393524,26.790079003180573
biggest,3,3.0,8.930026334393524,26.790079003180573
monk,3,3.0,8.930026334393524,26.790079003180573
upp,3,3.0,8.930026334393524,26.790079003180573
thee,3,3.0,8.930026334393524,26.790079003180573
badly,3,3.0,8.930026334393524,26.790079003180573
spray,3,3.0,8.930026334393524,26.790079003180573
wand,3,2.0,9.217708406845306,27.65312522053592
cheesecake,3,3.0,8.930026334393524,26.790079003180573
withdrawl,3,1.0,9.62317351495347,28.869520544860407
alaska,3,3.0,8.930026334393524,26.790079003180573
snoring,3,3.0,8.930026334393524,26.790079003180573
tackle,3,3.0,8.930026334393524,26.790079003180573
plots,3,2.0,9.217708406845306,27.65312522053592
shuffle,3,3.0,8.930026334393524,26.790079003180573
sayin,3,3.0,8.930026334393524,26.790079003180573
nxt,3,3.0,8.930026334393524,26.790079003180573
texted,3,3.0,8.930026334393524,26.790079003180573
knox,3,3.0,8.930026334393524,26.790079003180573
stranger,3,3.0,8.930026334393524,26.790079003180573
w00t,3,3.0,8.930026334393524,26.790079003180573
gim,3,3.0,8.930026334393524,26.790079003180573
climb,3,3.0,8.930026334393524,26.790079003180573
ch,3,2.0,9.217708406845306,27.65312522053592
messenger,3,3.0,8.930026334393524,26.790079003180573
entering,3,3.0,8.930026334393524,26.790079003180573
safari,3,3.0,8.930026334393524,26.790079003180573
hahahahaha,3,3.0,8.930026334393524,26.790079003180573
signs,3,2.0,9.217708406845306,27.65312522053592
solution,3,3.0,8.930026334393524,26.790079003180573
bang,3,2.0,9.217708406845306,27.65312522053592
negative,3,3.0,8.930026334393524,26.790079003180573
kavya,3,2.0,9.217708406845306,27.65312522053592
firmware,3,3.0,8.930026334393524,26.790079003180573
bites,3,3.0,8.930026334393524,26.790079003180573
tennis,3,3.0,8.930026334393524,26.790079003180573
begins,3,3.0,8.930026334393524,26.790079003180573
justice,3,3.0,8.930026334393524,26.790079003180573
pity,3,3.0,8.930026334393524,26.790079003180573
leader,3,3.0,8.930026334393524,26.790079003180573
retro,3,3.0,8.930026334393524,26.790079003180573
l.a,3,3.0,8.930026334393524,26.790079003180573
cuppa,3,3.0,8.930026334393524,26.790079003180573
dice,3,3.0,8.930026334393524,26.790079003180573
aim,3,3.0,8.930026334393524,26.790079003180573
sarcastic,3,3.0,8.930026334393524,26.790079003180573
michelle,3,3.0,8.930026334393524,26.790079003180573
munch,3,2.0,9.217708406845306,27.65312522053592
queen,3,3.0,8.930026334393524,26.790079003180573
upgraded,3,3.0,8.930026334393524,26.790079003180573
registered,3,3.0,8.930026334393524,26.790079003180573
honestly,3,3.0,8.930026334393524,26.790079003180573
promo,3,3.0,8.930026334393524,26.790079003180573
exact,3,3.0,8.930026334393524,26.790079003180573
bottles,3,3.0,8.930026334393524,26.790079003180573
tend,3,3.0,8.930026334393524,26.790079003180573
aaww,3,3.0,8.930026334393524,26.790079003180573
waah,3,3.0,8.930026334393524,26.790079003180573
bangs,3,3.0,8.930026334393524,26.790079003180573
rarely,3,3.0,8.930026334393524,26.790079003180573
spider,3,3.0,8.930026334393524,26.790079003180573
bo,3,3.0,8.930026334393524,26.790079003180573
mates,3,3.0,8.930026334393524,26.790079003180573
dreading,3,3.0,8.930026334393524,26.790079003180573
artists,3,3.0,8.930026334393524,26.790079003180573
pancakes,3,3.0,8.930026334393524,26.790079003180573
market,3,3.0,8.930026334393524,26.790079003180573
failure,3,3.0,8.930026334393524,26.790079003180573
lastnight,3,3.0,8.930026334393524,26.790079003180573
recover,3,3.0,8.930026334393524,26.790079003180573
ian,3,3.0,8.930026334393524,26.790079003180573
geek,3,3.0,8.930026334393524,26.790079003180573
towel,3,3.0,8.930026334393524,26.790079003180573
nightmare,3,3.0,8.930026334393524,26.790079003180573
ustream,3,3.0,8.930026334393524,26.790079003180573
sucked,3,3.0,8.930026334393524,26.790079003180573
apt,3,3.0,8.930026334393524,26.790079003180573
whoop,3,2.0,9.217708406845306,27.65312522053592
en,3,3.0,8.930026334393524,26.790079003180573
ovi,3,3.0,8.930026334393524,26.790079003180573
completed,3,3.0,8.930026334393524,26.790079003180573
devon,3,3.0,8.930026334393524,26.790079003180573
dolls,3,3.0,8.930026334393524,26.790079003180573
mann,3,3.0,8.930026334393524,26.790079003180573
march,3,3.0,8.930026334393524,26.790079003180573
gaining,3,3.0,8.930026334393524,26.790079003180573
skip,3,3.0,8.930026334393524,26.790079003180573
ubuntu,3,3.0,8.930026334393524,26.790079003180573
needing,3,3.0,8.930026334393524,26.790079003180573
monitor,3,3.0,8.930026334393524,26.790079003180573
designed,3,3.0,8.930026334393524,26.790079003180573
heehee,3,3.0,8.930026334393524,26.790079003180573
outlook,3,3.0,8.930026334393524,26.790079003180573
fathers,3,2.0,9.217708406845306,27.65312522053592
waves,3,3.0,8.930026334393524,26.790079003180573
har,3,2.0,9.217708406845306,27.65312522053592
listenin,3,3.0,8.930026334393524,26.790079003180573
nom,3,1.0,9.62317351495347,28.869520544860407
editing,3,3.0,8.930026334393524,26.790079003180573
rio,3,3.0,8.930026334393524,26.790079003180573
future,3,3.0,8.930026334393524,26.790079003180573
lobster,3,3.0,8.930026334393524,26.790079003180573
nicely,3,3.0,8.930026334393524,26.790079003180573
tourist,3,3.0,8.930026334393524,26.790079003180573
maryland,3,3.0,8.930026334393524,26.790079003180573
python,3,2.0,9.217708406845306,27.65312522053592
jackie,3,3.0,8.930026334393524,26.790079003180573
versions,3,3.0,8.930026334393524,26.790079003180573
attending,3,3.0,8.930026334393524,26.790079003180573
whaat,3,3.0,8.930026334393524,26.790079003180573
teehee,3,3.0,8.930026334393524,26.790079003180573
lmfao,3,3.0,8.930026334393524,26.790079003180573
hung,3,3.0,8.930026334393524,26.790079003180573
coke,3,3.0,8.930026334393524,26.790079003180573
berlin,3,3.0,8.930026334393524,26.790079003180573
doh,3,3.0,8.930026334393524,26.790079003180573
riot,3,3.0,8.930026334393524,26.790079003180573
twitterville,3,3.0,8.930026334393524,26.790079003180573
sweetie,3,3.0,8.930026334393524,26.790079003180573
several,3,3.0,8.930026334393524,26.790079003180573
beard,3,3.0,8.930026334393524,26.790079003180573
vi,3,3.0,8.930026334393524,26.790079003180573
downstairs,3,3.0,8.930026334393524,26.790079003180573
jake,3,3.0,8.930026334393524,26.790079003180573
whiskey,3,3.0,8.930026334393524,26.790079003180573
pudding,3,3.0,8.930026334393524,26.790079003180573
spread,3,3.0,8.930026334393524,26.790079003180573
maria,3,2.0,9.217708406845306,27.65312522053592
nvr,3,3.0,8.930026334393524,26.790079003180573
convinced,3,3.0,8.930026334393524,26.790079003180573
sw,3,3.0,8.930026334393524,26.790079003180573
italy,3,3.0,8.930026334393524,26.790079003180573
weekends,3,3.0,8.930026334393524,26.790079003180573
priority,3,3.0,8.930026334393524,26.790079003180573
abby,3,3.0,8.930026334393524,26.790079003180573
canucks,3,3.0,8.930026334393524,26.790079003180573
anywho,3,3.0,8.930026334393524,26.790079003180573
politics,3,3.0,8.930026334393524,26.790079003180573
physically,3,3.0,8.930026334393524,26.790079003180573
pot,3,3.0,8.930026334393524,26.790079003180573
edward,3,3.0,8.930026334393524,26.790079003180573
hr,3,3.0,8.930026334393524,26.790079003180573
goose,3,2.0,9.217708406845306,27.65312522053592
nachos,3,3.0,8.930026334393524,26.790079003180573
source,3,3.0,8.930026334393524,26.790079003180573
exhausting,3,3.0,8.930026334393524,26.790079003180573
answered,3,3.0,8.930026334393524,26.790079003180573
hahahaha,3,3.0,8.930026334393524,26.790079003180573
bah,3,3.0,8.930026334393524,26.790079003180573
construction,3,3.0,8.930026334393524,26.790079003180573
roots,3,3.0,8.930026334393524,26.790079003180573
photoshoot,3,3.0,8.930026334393524,26.790079003180573
saga,3,3.0,8.930026334393524,26.790079003180573
cassie,3,3.0,8.930026334393524,26.790079003180573
pouting,3,3.0,8.930026334393524,26.790079003180573
knock,3,3.0,8.930026334393524,26.790079003180573
auditions,3,3.0,8.930026334393524,26.790079003180573
applications,3,3.0,8.930026334393524,26.790079003180573
cnt,3,3.0,8.930026334393524,26.790079003180573
txt,3,3.0,8.930026334393524,26.790079003180573
hardest,3,3.0,8.930026334393524,26.790079003180573
built,3,3.0,8.930026334393524,26.790079003180573
woods,3,3.0,8.930026334393524,26.790079003180573
likey,3,3.0,8.930026334393524,26.790079003180573
reckon,3,3.0,8.930026334393524,26.790079003180573
tires,3,2.0,9.217708406845306,27.65312522053592
noise,3,3.0,8.930026334393524,26.790079003180573
yelled,3,3.0,8.930026334393524,26.790079003180573
nathan,3,3.0,8.930026334393524,26.790079003180573
belgian,3,3.0,8.930026334393524,26.790079003180573
willing,3,3.0,8.930026334393524,26.790079003180573
ants,3,3.0,8.930026334393524,26.790079003180573
todd,3,3.0,8.930026334393524,26.790079003180573
recently,3,3.0,8.930026334393524,26.790079003180573
sites,3,3.0,8.930026334393524,26.790079003180573
loss,3,3.0,8.930026334393524,26.790079003180573
shoe,3,3.0,8.930026334393524,26.790079003180573
haters,3,3.0,8.930026334393524,26.790079003180573
aaron,3,2.0,9.217708406845306,27.65312522053592
asian,3,2.0,9.217708406845306,27.65312522053592
nine,3,3.0,8.930026334393524,26.790079003180573
hay,3,3.0,8.930026334393524,26.790079003180573
g1,3,3.0,8.930026334393524,26.790079003180573
counts,3,3.0,8.930026334393524,26.790079003180573
yelling,3,3.0,8.930026334393524,26.790079003180573
niece,3,3.0,8.930026334393524,26.790079003180573
garage,3,3.0,8.930026334393524,26.790079003180573
worried,3,3.0,8.930026334393524,26.790079003180573
combo,3,3.0,8.930026334393524,26.790079003180573
kicking,3,3.0,8.930026334393524,26.790079003180573
journey,3,3.0,8.930026334393524,26.790079003180573
wah,3,3.0,8.930026334393524,26.790079003180573
homes,3,3.0,8.930026334393524,26.790079003180573
yeaah,3,3.0,8.930026334393524,26.790079003180573
pig,3,3.0,8.930026334393524,26.790079003180573
remove,3,3.0,8.930026334393524,26.790079003180573
expect,3,3.0,8.930026334393524,26.790079003180573
lives,3,3.0,8.930026334393524,26.790079003180573
sp2,3,2.0,9.217708406845306,27.65312522053592
ping,3,3.0,8.930026334393524,26.790079003180573
academy,3,3.0,8.930026334393524,26.790079003180573
mock,3,3.0,8.930026334393524,26.790079003180573
fired,3,3.0,8.930026334393524,26.790079003180573
inner,3,2.0,9.217708406845306,27.65312522053592
gloomy,3,3.0,8.930026334393524,26.790079003180573
adore,3,3.0,8.930026334393524,26.790079003180573
kent,3,3.0,8.930026334393524,26.790079003180573
package,3,3.0,8.930026334393524,26.790079003180573
iam,3,3.0,8.930026334393524,26.790079003180573
mya,3,3.0,8.930026334393524,26.790079003180573
gloom,3,3.0,8.930026334393524,26.790079003180573
mouse,3,3.0,8.930026334393524,26.790079003180573
bagel,3,2.0,9.217708406845306,27.65312522053592
jp,3,3.0,8.930026334393524,26.790079003180573
fangirl,3,3.0,8.930026334393524,26.790079003180573
accept,3,3.0,8.930026334393524,26.790079003180573
hopes,3,3.0,8.930026334393524,26.790079003180573
positive,3,3.0,8.930026334393524,26.790079003180573
confusing,3,3.0,8.930026334393524,26.790079003180573
medical,3,3.0,8.930026334393524,26.790079003180573
tmobile,3,3.0,8.930026334393524,26.790079003180573
drummer,3,3.0,8.930026334393524,26.790079003180573
popped,3,3.0,8.930026334393524,26.790079003180573
onion,3,3.0,8.930026334393524,26.790079003180573
mummy,3,3.0,8.930026334393524,26.790079003180573
chicks,3,3.0,8.930026334393524,26.790079003180573
mor,3,3.0,8.930026334393524,26.790079003180573
tempted,3,3.0,8.930026334393524,26.790079003180573
tricky,3,3.0,8.930026334393524,26.790079003180573
michigan,3,3.0,8.930026334393524,26.790079003180573
purple,3,3.0,8.930026334393524,26.790079003180573
freezing,3,3.0,8.930026334393524,26.790079003180573
chasing,3,3.0,8.930026334393524,26.790079003180573
arm,3,3.0,8.930026334393524,26.790079003180573
victoria,3,3.0,8.930026334393524,26.790079003180573
folk,3,3.0,8.930026334393524,26.790079003180573
festival,3,3.0,8.930026334393524,26.790079003180573
scene,3,3.0,8.930026334393524,26.790079003180573
pasta,3,3.0,8.930026334393524,26.790079003180573
stream,3,3.0,8.930026334393524,26.790079003180573
trains,3,3.0,8.930026334393524,26.790079003180573
false,3,3.0,8.930026334393524,26.790079003180573
judge,3,3.0,8.930026334393524,26.790079003180573
ghosts,3,3.0,8.930026334393524,26.790079003180573
neil,3,2.0,9.217708406845306,27.65312522053592
spinach,3,3.0,8.930026334393524,26.790079003180573
pantera,3,2.0,9.217708406845306,27.65312522053592
nuggets,3,3.0,8.930026334393524,26.790079003180573
potatoes,3,3.0,8.930026334393524,26.790079003180573
sausage,3,3.0,8.930026334393524,26.790079003180573
ki,3,3.0,8.930026334393524,26.790079003180573
dining,3,3.0,8.930026334393524,26.790079003180573
rough,3,3.0,8.930026334393524,26.790079003180573
tells,3,3.0,8.930026334393524,26.790079003180573
imax,3,3.0,8.930026334393524,26.790079003180573
lebron,3,3.0,8.930026334393524,26.790079003180573
login,3,3.0,8.930026334393524,26.790079003180573
joy,3,3.0,8.930026334393524,26.790079003180573
worldwide,3,3.0,8.930026334393524,26.790079003180573
crappy,3,3.0,8.930026334393524,26.790079003180573
physical,3,3.0,8.930026334393524,26.790079003180573
onee,3,3.0,8.930026334393524,26.790079003180573
wif,3,3.0,8.930026334393524,26.790079003180573
punch,3,3.0,8.930026334393524,26.790079003180573
damm,3,3.0,8.930026334393524,26.790079003180573
potential,3,3.0,8.930026334393524,26.790079003180573
kitten,3,3.0,8.930026334393524,26.790079003180573
amount,3,3.0,8.930026334393524,26.790079003180573
smiley,3,3.0,8.930026334393524,26.790079003180573
balls,3,3.0,8.930026334393524,26.790079003180573
ky,3,3.0,8.930026334393524,26.790079003180573
recovery,3,3.0,8.930026334393524,26.790079003180573
leeds,3,3.0,8.930026334393524,26.790079003180573
makin,3,3.0,8.930026334393524,26.790079003180573
leopard,3,3.0,8.930026334393524,26.790079003180573
parvo,3,2.0,9.217708406845306,27.65312522053592
stuffed,3,3.0,8.930026334393524,26.790079003180573
bush,3,3.0,8.930026334393524,26.790079003180573
breath,3,3.0,8.930026334393524,26.790079003180573
se,3,3.0,8.930026334393524,26.790079003180573
warren,3,2.0,9.217708406845306,27.65312522053592
clock,3,3.0,8.930026334393524,26.790079003180573
boston,3,3.0,8.930026334393524,26.790079003180573
price,3,3.0,8.930026334393524,26.790079003180573
sparkly,3,3.0,8.930026334393524,26.790079003180573
niggas,3,3.0,8.930026334393524,26.790079003180573
some1,3,3.0,8.930026334393524,26.790079003180573
monica,3,3.0,8.930026334393524,26.790079003180573
toilet,3,3.0,8.930026334393524,26.790079003180573
pals,3,3.0,8.930026334393524,26.790079003180573
biased,3,3.0,8.930026334393524,26.790079003180573
dragon,3,3.0,8.930026334393524,26.790079003180573
peer,3,1.0,9.62317351495347,28.869520544860407
cross,3,3.0,8.930026334393524,26.790079003180573
lava,3,3.0,8.930026334393524,26.790079003180573
ohwell,3,3.0,8.930026334393524,26.790079003180573
graduated,3,3.0,8.930026334393524,26.790079003180573
swift,3,3.0,8.930026334393524,26.790079003180573
attacked,3,3.0,8.930026334393524,26.790079003180573
batman,3,3.0,8.930026334393524,26.790079003180573
dvds,3,2.0,9.217708406845306,27.65312522053592
frank,3,3.0,8.930026334393524,26.790079003180573
knw,3,3.0,8.930026334393524,26.790079003180573
lower,3,3.0,8.930026334393524,26.790079003180573
obama,3,3.0,8.930026334393524,26.790079003180573
perez,3,3.0,8.930026334393524,26.790079003180573
nova,3,3.0,8.930026334393524,26.790079003180573
scare,3,3.0,8.930026334393524,26.790079003180573
kan,3,3.0,8.930026334393524,26.790079003180573
bat,3,2.0,9.217708406845306,27.65312522053592
painful,3,3.0,8.930026334393524,26.790079003180573
chocolates,3,3.0,8.930026334393524,26.790079003180573
wheels,3,3.0,8.930026334393524,26.790079003180573
jet,3,3.0,8.930026334393524,26.790079003180573
appearance,3,3.0,8.930026334393524,26.790079003180573
zelda,3,1.0,9.62317351495347,28.869520544860407
smashed,3,3.0,8.930026334393524,26.790079003180573
arms,3,3.0,8.930026334393524,26.790079003180573
process,3,3.0,8.930026334393524,26.790079003180573
faces,3,3.0,8.930026334393524,26.790079003180573
stores,3,3.0,8.930026334393524,26.790079003180573
sanity,3,3.0,8.930026334393524,26.790079003180573
cus,3,3.0,8.930026334393524,26.790079003180573
props,3,3.0,8.930026334393524,26.790079003180573
yew,3,2.0,9.217708406845306,27.65312522053592
cl,3,3.0,8.930026334393524,26.790079003180573
tweeters,3,3.0,8.930026334393524,26.790079003180573
originally,3,3.0,8.930026334393524,26.790079003180573
bake,3,3.0,8.930026334393524,26.790079003180573
hollywood,3,3.0,8.930026334393524,26.790079003180573
shape,3,3.0,8.930026334393524,26.790079003180573
cheering,3,3.0,8.930026334393524,26.790079003180573
heads,3,3.0,8.930026334393524,26.790079003180573
fri,3,3.0,8.930026334393524,26.790079003180573
portugal,3,3.0,8.930026334393524,26.790079003180573
legal,3,3.0,8.930026334393524,26.790079003180573
extend,3,3.0,8.930026334393524,26.790079003180573
sonny,3,3.0,8.930026334393524,26.790079003180573
ton,3,3.0,8.930026334393524,26.790079003180573
logging,3,3.0,8.930026334393524,26.790079003180573
capital,3,3.0,8.930026334393524,26.790079003180573
idiot,3,3.0,8.930026334393524,26.790079003180573
twhirl,3,3.0,8.930026334393524,26.790079003180573
personal,3,3.0,8.930026334393524,26.790079003180573
trade,3,3.0,8.930026334393524,26.790079003180573
ft,3,3.0,8.930026334393524,26.790079003180573
defo,3,3.0,8.930026334393524,26.790079003180573
ish,3,3.0,8.930026334393524,26.790079003180573
