,frequency,presence,idf,tf-idf
lol plaid bud,1,4.0,8.350773043142887,8.350773043142887
and i had,1,1.0,9.267063775017041,9.267063775017041
m too happy,1,1.0,9.267063775017041,9.267063775017041
my hubby already,1,1.0,9.267063775017041,9.267063775017041
phone is up,1,1.0,9.267063775017041,9.267063775017041
baby we burnin,1,1.0,9.267063775017041,9.267063775017041
now the crazy,1,3.0,8.573916594457096,8.573916594457096
there could possibly,1,1.0,9.267063775017041,9.267063775017041
nt catch it,1,1.0,9.267063775017041,9.267063775017041
n up i,1,1.0,9.267063775017041,9.267063775017041
people dont have,1,12.0,7.395261598115449,7.395261598115449
just noticed in,1,1.0,9.267063775017041,9.267063775017041
dnt wan na,1,1.0,9.267063775017041,9.267063775017041
lol my head,1,1.0,9.267063775017041,9.267063775017041
and a huge,1,1.0,9.267063775017041,9.267063775017041
an engagement session,1,1.0,9.267063775017041,9.267063775017041
no luck in,1,1.0,9.267063775017041,9.267063775017041
her tweets make,1,1.0,9.267063775017041,9.267063775017041
poor win7 thermal,1,1.0,9.267063775017041,9.267063775017041
janessa hurt my,1,1.0,9.267063775017041,9.267063775017041
actual time to,1,1.0,9.267063775017041,9.267063775017041
would never reply,1,1.0,9.267063775017041,9.267063775017041
were not trying,1,1.0,9.267063775017041,9.267063775017041
so worn out,1,1.0,9.267063775017041,9.267063775017041
sydney but it,1,1.0,9.267063775017041,9.267063775017041
my mama i,1,9.0,7.6576258625829405,7.6576258625829405
door too hard,1,6.0,8.014300806521673,8.014300806521673
season noo staying,1,2.0,8.861598666908876,8.861598666908876
not cool enough,1,7.0,7.88076941389715,7.88076941389715
hopelessly out of,1,7.0,7.88076941389715,7.88076941389715
it on purpose,1,3.0,8.573916594457096,8.573916594457096
sad about pugsly,1,1.0,9.267063775017041,9.267063775017041
m scared of,1,1.0,9.267063775017041,9.267063775017041
sick sore throat,1,1.0,9.267063775017041,9.267063775017041
have no around,1,1.0,9.267063775017041,9.267063775017041
first in his,1,1.0,9.267063775017041,9.267063775017041
burnt food in,1,1.0,9.267063775017041,9.267063775017041
i dont acid,1,1.0,9.267063775017041,9.267063775017041
hello to me,1,2.0,8.861598666908876,8.861598666908876
went off due,1,1.0,9.267063775017041,9.267063775017041
it this weekend,1,2.0,8.861598666908876,8.861598666908876
unfortunately i did,1,1.0,9.267063775017041,9.267063775017041
s grandma fell,1,1.0,9.267063775017041,9.267063775017041
become complicated again,1,1.0,9.267063775017041,9.267063775017041
support ppl that,1,5.0,8.168451486348932,8.168451486348932
the stupid category,1,3.0,8.573916594457096,8.573916594457096
not doing well,1,88.0,5.471574585844846,5.471574585844846
answers to life,1,2.0,8.861598666908876,8.861598666908876
yeah it was,1,1.0,9.267063775017041,9.267063775017041
what we do,1,1.0,9.267063775017041,9.267063775017041
mom and you,1,1.0,9.267063775017041,9.267063775017041
lot on broad,1,1.0,9.267063775017041,9.267063775017041
debugging session when,1,1.0,9.267063775017041,9.267063775017041
am living in,1,2.0,8.861598666908876,8.861598666908876
back and legs,1,1.0,9.267063775017041,9.267063775017041
today is going,1,1.0,9.267063775017041,9.267063775017041
computer being wiped,1,1.0,9.267063775017041,9.267063775017041
i did bad,1,1.0,9.267063775017041,9.267063775017041
sorry i totally,1,1.0,9.267063775017041,9.267063775017041
milk spilled everywhere,1,1.0,9.267063775017041,9.267063775017041
young the end,1,1.0,9.267063775017041,9.267063775017041
a state and,1,1.0,9.267063775017041,9.267063775017041
women with no,1,2.0,8.861598666908876,8.861598666908876
her room and,1,1.0,9.267063775017041,9.267063775017041
fell on the,1,6.0,8.014300806521673,8.014300806521673
have load it,1,10.0,7.562315682778616,7.562315682778616
as i spent,1,1.0,9.267063775017041,9.267063775017041
sober jst wnt,1,1.0,9.267063775017041,9.267063775017041
to charge again,1,1.0,9.267063775017041,9.267063775017041
m stayin til,1,1.0,9.267063775017041,9.267063775017041
show is a,1,1.0,9.267063775017041,9.267063775017041
did i ever,1,1.0,9.267063775017041,9.267063775017041
nt look hopeful,1,1.0,9.267063775017041,9.267063775017041
amp biz class,1,1.0,9.267063775017041,9.267063775017041
the beer buzz,1,1.0,9.267063775017041,9.267063775017041
like is leaving,1,1.0,9.267063775017041,9.267063775017041
but getting a,1,1.0,9.267063775017041,9.267063775017041
my other friend,1,1.0,9.267063775017041,9.267063775017041
to find them,1,1.0,9.267063775017041,9.267063775017041
the plebs came,1,1.0,9.267063775017041,9.267063775017041
freezing out here,1,1.0,9.267063775017041,9.267063775017041
job in nashville,1,7.0,7.88076941389715,7.88076941389715
can not refused,1,11.0,7.475304305788986,7.475304305788986
for freezing wh,1,1.0,9.267063775017041,9.267063775017041
have a right,1,1.0,9.267063775017041,9.267063775017041
in nashville oh,1,1.0,9.267063775017041,9.267063775017041
ginger kid in,1,1.0,9.267063775017041,9.267063775017041
quarters seriously missing,1,1.0,9.267063775017041,9.267063775017041
only hours to,1,1.0,9.267063775017041,9.267063775017041
of ford mustang,1,1.0,9.267063775017041,9.267063775017041
is out of,1,1.0,9.267063775017041,9.267063775017041
s bad luck,1,2.0,8.861598666908876,8.861598666908876
s the worst,1,1.0,9.267063775017041,9.267063775017041
tech support ppl,1,1.0,9.267063775017041,9.267063775017041
even emailed back,1,1.0,9.267063775017041,9.267063775017041
if i were,1,1.0,9.267063775017041,9.267063775017041
hit you up,1,1.0,9.267063775017041,9.267063775017041
told me to,1,8.0,7.762986378240766,7.762986378240766
suck at life,1,4.0,8.350773043142887,8.350773043142887
man i ll,1,1.0,9.267063775017041,9.267063775017041
we going to,1,1.0,9.267063775017041,9.267063775017041
when deep down,1,1.0,9.267063775017041,9.267063775017041
send me notices,1,1.0,9.267063775017041,9.267063775017041
i didnt make,1,1.0,9.267063775017041,9.267063775017041
guy who thinks,1,1.0,9.267063775017041,9.267063775017041
anyway you could,1,2.0,8.861598666908876,8.861598666908876
was being serious,1,1.0,9.267063775017041,9.267063775017041
into a minibus,1,1.0,9.267063775017041,9.267063775017041
tight malaysian laws,1,5.0,8.168451486348932,8.168451486348932
being a reckless,1,1.0,9.267063775017041,9.267063775017041
loads wish i,1,1.0,9.267063775017041,9.267063775017041
s not looking,1,1.0,9.267063775017041,9.267063775017041
to put me,1,1.0,9.267063775017041,9.267063775017041
in after nap,1,1.0,9.267063775017041,9.267063775017041
r.i.p fristy just,1,1.0,9.267063775017041,9.267063775017041
get frustrated with,1,1.0,9.267063775017041,9.267063775017041
i have way,1,1.0,9.267063775017041,9.267063775017041
lost all old,1,1.0,9.267063775017041,9.267063775017041
they cancel flights,1,1.0,9.267063775017041,9.267063775017041
i find the,1,1.0,9.267063775017041,9.267063775017041
ugh today kinda,1,1.0,9.267063775017041,9.267063775017041
were too late,1,1.0,9.267063775017041,9.267063775017041
even say bye,1,1.0,9.267063775017041,9.267063775017041
day one bad,1,2.0,8.861598666908876,8.861598666908876
that you ca,1,1.0,9.267063775017041,9.267063775017041
nt go out,1,1.0,9.267063775017041,9.267063775017041
day no one,1,1.0,9.267063775017041,9.267063775017041
the weather is,1,1.0,9.267063775017041,9.267063775017041
tgif for me,1,1.0,9.267063775017041,9.267063775017041
the pc i,1,1.0,9.267063775017041,9.267063775017041
of all i,1,1.0,9.267063775017041,9.267063775017041
know your neck,1,1.0,9.267063775017041,9.267063775017041
in jpeg format,1,7.0,7.88076941389715,7.88076941389715
nt sound good,1,1.0,9.267063775017041,9.267063775017041
got threw to,1,1.0,9.267063775017041,9.267063775017041
abusive mentally emotionally,1,1.0,9.267063775017041,9.267063775017041
misbehaved specifically to,1,2.0,8.861598666908876,8.861598666908876
well despite recession,1,21.0,6.86916850221867,6.86916850221867
have disappeared out,1,1.0,9.267063775017041,9.267063775017041
breakin my he,1,1.0,9.267063775017041,9.267063775017041
mate that s,1,1.0,9.267063775017041,9.267063775017041
despite the heater,1,1.0,9.267063775017041,9.267063775017041
my bad days,1,1.0,9.267063775017041,9.267063775017041
not liking how,1,1.0,9.267063775017041,9.267063775017041
well so much,1,1.0,9.267063775017041,9.267063775017041
nyc at all,1,1.0,9.267063775017041,9.267063775017041
treats on my,1,1.0,9.267063775017041,9.267063775017041
way everyone i,1,1.0,9.267063775017041,9.267063775017041
pritchard should have,1,1.0,9.267063775017041,9.267063775017041
bothering me again,1,1.0,9.267063775017041,9.267063775017041
onto the debit,1,1.0,9.267063775017041,9.267063775017041
for my carbon,1,2.0,8.861598666908876,8.861598666908876
love me anymore,1,1.0,9.267063775017041,9.267063775017041
must of brought,1,1.0,9.267063775017041,9.267063775017041
were there now,1,2.0,8.861598666908876,8.861598666908876
about the weather,1,1.0,9.267063775017041,9.267063775017041
raining i hate,1,1.0,9.267063775017041,9.267063775017041
nt play on,1,1.0,9.267063775017041,9.267063775017041
m not ready,1,1.0,9.267063775017041,9.267063775017041
of a parody,1,5.0,8.168451486348932,8.168451486348932
apathy over empathy,1,1.0,9.267063775017041,9.267063775017041
i wish the,1,1.0,9.267063775017041,9.267063775017041
praying that i,1,1.0,9.267063775017041,9.267063775017041
put any treats,1,31.0,6.4944750527772594,6.4944750527772594
ouuhh dont cry,1,1.0,9.267063775017041,9.267063775017041
grr fatboy slim,1,1.0,9.267063775017041,9.267063775017041
no idea what,1,1.0,9.267063775017041,9.267063775017041
never speaks to,1,2.0,8.861598666908876,8.861598666908876
my shirt is,1,1.0,9.267063775017041,9.267063775017041
have brian freeze,1,4.0,8.350773043142887,8.350773043142887
especially the mouse,1,1.0,9.267063775017041,9.267063775017041
dance with tonight,1,1.0,9.267063775017041,9.267063775017041
i am missing,1,1.0,9.267063775017041,9.267063775017041
my ohio is,1,1.0,9.267063775017041,9.267063775017041
not disappointed yet,1,1.0,9.267063775017041,9.267063775017041
my tummy herts,1,1.0,9.267063775017041,9.267063775017041
rats are becoming,1,1.0,9.267063775017041,9.267063775017041
reason people have,1,1.0,9.267063775017041,9.267063775017041
an aussie automatically,1,1.0,9.267063775017041,9.267063775017041
from shooting an,1,59.0,5.865866393354885,5.865866393354885
the same again,1,1.0,9.267063775017041,9.267063775017041
sux and the,1,1.0,9.267063775017041,9.267063775017041
organiser dun let,1,1.0,9.267063775017041,9.267063775017041
a filthy bloody,1,1.0,9.267063775017041,9.267063775017041
miss my brothers,1,3.0,8.573916594457096,8.573916594457096
guys are soo,1,3.0,8.573916594457096,8.573916594457096
and peanut butter,1,1.0,9.267063775017041,9.267063775017041
it s kind,1,2.0,8.861598666908876,8.861598666908876
chances of us,1,1.0,9.267063775017041,9.267063775017041
bad about tha,1,1.0,9.267063775017041,9.267063775017041
i missed her,1,1.0,9.267063775017041,9.267063775017041
to hear you,1,1.0,9.267063775017041,9.267063775017041
his tea and,1,1.0,9.267063775017041,9.267063775017041
haha i miss,1,1.0,9.267063775017041,9.267063775017041
i miss someone,1,1.0,9.267063775017041,9.267063775017041
the office just,1,1.0,9.267063775017041,9.267063775017041
or jack usb,1,1.0,9.267063775017041,9.267063775017041
to be out,1,1.0,9.267063775017041,9.267063775017041
having any luck,1,1.0,9.267063775017041,9.267063775017041
the year tax,1,1.0,9.267063775017041,9.267063775017041
and bumps from,1,1.0,9.267063775017041,9.267063775017041
way too sad,1,1.0,9.267063775017041,9.267063775017041
farmer so we,1,1.0,9.267063775017041,9.267063775017041
day coming up,1,1.0,9.267063775017041,9.267063775017041
should be a,1,1.0,9.267063775017041,9.267063775017041
before it gets,1,1.0,9.267063775017041,9.267063775017041
him so baadly,1,1.0,9.267063775017041,9.267063775017041
i gave in,1,1.0,9.267063775017041,9.267063775017041
feeling the need,1,1.0,9.267063775017041,9.267063775017041
i picked a,1,1.0,9.267063775017041,9.267063775017041
not looking good,1,1.0,9.267063775017041,9.267063775017041
huge quot st,1,12.0,7.395261598115449,7.395261598115449
amp im bo,1,1.0,9.267063775017041,9.267063775017041
a lot i,1,1.0,9.267063775017041,9.267063775017041
some stupid teenagers,1,1.0,9.267063775017041,9.267063775017041
managed to breathe,1,1.0,9.267063775017041,9.267063775017041
lettin me vote,1,1.0,9.267063775017041,9.267063775017041
so you dont,1,1.0,9.267063775017041,9.267063775017041
here and say,1,1.0,9.267063775017041,9.267063775017041
i messed up,1,1.0,9.267063775017041,9.267063775017041
what it will,1,1.0,9.267063775017041,9.267063775017041
over ebay purchase,1,1.0,9.267063775017041,9.267063775017041
but try and,1,1.0,9.267063775017041,9.267063775017041
haha but i,1,1.0,9.267063775017041,9.267063775017041
found out im,1,1.0,9.267063775017041,9.267063775017041
im not bannished,1,2.0,8.861598666908876,8.861598666908876
i kicked his,1,1.0,9.267063775017041,9.267063775017041
will not be,1,1.0,9.267063775017041,9.267063775017041
maybe if i,1,1.0,9.267063775017041,9.267063775017041
earphones just shocked,1,1.0,9.267063775017041,9.267063775017041
my teeth and,1,1.0,9.267063775017041,9.267063775017041
working hard or,1,1.0,9.267063775017041,9.267063775017041
day will pass,1,1.0,9.267063775017041,9.267063775017041
o i m,1,1.0,9.267063775017041,9.267063775017041
to hit me,1,1.0,9.267063775017041,9.267063775017041
why my messages,1,1.0,9.267063775017041,9.267063775017041
replies are conversation,1,24.0,6.741335130708785,6.741335130708785
told him not,1,1.0,9.267063775017041,9.267063775017041
my storm is,1,1.0,9.267063775017041,9.267063775017041
see my teachers,1,1.0,9.267063775017041,9.267063775017041
not watch the,1,1.0,9.267063775017041,9.267063775017041
all our twittering,1,1.0,9.267063775017041,9.267063775017041
i get quot,1,1.0,9.267063775017041,9.267063775017041
reply to none,1,1.0,9.267063775017041,9.267063775017041
all the red,1,1.0,9.267063775017041,9.267063775017041
work in that,1,1.0,9.267063775017041,9.267063775017041
miss the lego,1,1.0,9.267063775017041,9.267063775017041
my sweetie has,1,1.0,9.267063775017041,9.267063775017041
well its pouring,1,1.0,9.267063775017041,9.267063775017041
when r these,1,1.0,9.267063775017041,9.267063775017041
ess i sc,1,1.0,9.267063775017041,9.267063775017041
enough mushy family,1,3.0,8.573916594457096,8.573916594457096
broke as hell,1,2.0,8.861598666908876,8.861598666908876
my sunburn is,1,18.0,7.015771976410545,7.015771976410545
days who are,1,1.0,9.267063775017041,9.267063775017041
one time thing,1,1.0,9.267063775017041,9.267063775017041
friend am i,1,1.0,9.267063775017041,9.267063775017041
most painful sound,1,1.0,9.267063775017041,9.267063775017041
just as easy,1,1.0,9.267063775017041,9.267063775017041
cat killin ra,1,1.0,9.267063775017041,9.267063775017041
missed all ur,1,1.0,9.267063775017041,9.267063775017041
trying to learn,1,1.0,9.267063775017041,9.267063775017041
to head downtown,1,1.0,9.267063775017041,9.267063775017041
anything checked the,1,1.0,9.267063775017041,9.267063775017041
twitter for the,1,1.0,9.267063775017041,9.267063775017041
legs are a,1,1.0,9.267063775017041,9.267063775017041
is having to,1,1.0,9.267063775017041,9.267063775017041
hope you have,1,1.0,9.267063775017041,9.267063775017041
blame the kitties,1,1.0,9.267063775017041,9.267063775017041
dont like them,1,1.0,9.267063775017041,9.267063775017041
cant sleep i,1,1.0,9.267063775017041,9.267063775017041
of my blog,1,1.0,9.267063775017041,9.267063775017041
no waterfront anymore,1,3.0,8.573916594457096,8.573916594457096
it is also,1,1.0,9.267063775017041,9.267063775017041
come to put,1,1.0,9.267063775017041,9.267063775017041
will be race,1,1.0,9.267063775017041,9.267063775017041
a one time,1,1.0,9.267063775017041,9.267063775017041
hope to see,1,1.0,9.267063775017041,9.267063775017041
tv last nite,1,1.0,9.267063775017041,9.267063775017041
like a ginger,1,1.0,9.267063775017041,9.267063775017041
get anything done,1,1.0,9.267063775017041,9.267063775017041
you sound a,1,5.0,8.168451486348932,8.168451486348932
hick dry county,1,1.0,9.267063775017041,9.267063775017041
power was cut,1,1.0,9.267063775017041,9.267063775017041
is drowsy from,1,1.0,9.267063775017041,9.267063775017041
now where take,1,1.0,9.267063775017041,9.267063775017041
do anything exciting,1,1.0,9.267063775017041,9.267063775017041
guys i to,1,1.0,9.267063775017041,9.267063775017041
much they re,1,2.0,8.861598666908876,8.861598666908876
if they played,1,1.0,9.267063775017041,9.267063775017041
anymore i just,1,1.0,9.267063775017041,9.267063775017041
keeps cutting out,1,1.0,9.267063775017041,9.267063775017041
want me to,1,9.0,7.6576258625829405,7.6576258625829405
me and feel,1,1.0,9.267063775017041,9.267063775017041
let me sleep,1,1.0,9.267063775017041,9.267063775017041
an hours work,1,1.0,9.267063775017041,9.267063775017041
kinda miss high,1,1.0,9.267063775017041,9.267063775017041
so much of,1,1.0,9.267063775017041,9.267063775017041
also i hit,1,1.0,9.267063775017041,9.267063775017041
hate you josh,1,1.0,9.267063775017041,9.267063775017041
now sad someone,1,1.0,9.267063775017041,9.267063775017041
seem to move,1,1.0,9.267063775017041,9.267063775017041
boo im lonely,1,1.0,9.267063775017041,9.267063775017041
for like six,1,1.0,9.267063775017041,9.267063775017041
or email at,1,1.0,9.267063775017041,9.267063775017041
and it was,1,1.0,9.267063775017041,9.267063775017041
ticket for ny,1,1.0,9.267063775017041,9.267063775017041
kinda best friend,1,1.0,9.267063775017041,9.267063775017041
say that you,1,1.0,9.267063775017041,9.267063775017041
wrecking the house,1,1.0,9.267063775017041,9.267063775017041
s only oh,1,1.0,9.267063775017041,9.267063775017041
he s a,1,1.0,9.267063775017041,9.267063775017041
the coffee at,1,10.0,7.562315682778616,7.562315682778616
i forgot they,1,2.0,8.861598666908876,8.861598666908876
just got crushed,1,1.0,9.267063775017041,9.267063775017041
from your blip.fm,1,1.0,9.267063775017041,9.267063775017041
im a lil,1,1.0,9.267063775017041,9.267063775017041
m doing my,1,1.0,9.267063775017041,9.267063775017041
my dog is,1,1.0,9.267063775017041,9.267063775017041
time on repairs,1,1.0,9.267063775017041,9.267063775017041
death evil headache,1,1.0,9.267063775017041,9.267063775017041
it off your,1,1.0,9.267063775017041,9.267063775017041
amp picking me,1,1.0,9.267063775017041,9.267063775017041
it at all,1,2.0,8.861598666908876,8.861598666908876
ask me about,1,1.0,9.267063775017041,9.267063775017041
seafood just so,1,1.0,9.267063775017041,9.267063775017041
hot for me,1,1.0,9.267063775017041,9.267063775017041
day has gone,1,1.0,9.267063775017041,9.267063775017041
getting serious withdrawal,1,1.0,9.267063775017041,9.267063775017041
you come over,1,1.0,9.267063775017041,9.267063775017041
do any mor,1,1.0,9.267063775017041,9.267063775017041
miss because i,1,21.0,6.86916850221867,6.86916850221867
slap on you,1,1.0,9.267063775017041,9.267063775017041
are forced to,1,1.0,9.267063775017041,9.267063775017041
we live a,1,1.0,9.267063775017041,9.267063775017041
see holly gabbie,1,1.0,9.267063775017041,9.267063775017041
all no one,1,2.0,8.861598666908876,8.861598666908876
clear it do,1,10.0,7.562315682778616,7.562315682778616
re bees that,1,1.0,9.267063775017041,9.267063775017041
that works bad,1,1.0,9.267063775017041,9.267063775017041
s show is,1,1.0,9.267063775017041,9.267063775017041
cause it s,1,3.0,8.573916594457096,8.573916594457096
nt go away,1,1.0,9.267063775017041,9.267063775017041
is that why,1,1.0,9.267063775017041,9.267063775017041
miss you r,1,1.0,9.267063775017041,9.267063775017041
problems with battery,1,1.0,9.267063775017041,9.267063775017041
doin homework ugh,1,1.0,9.267063775017041,9.267063775017041
though becase the,1,1.0,9.267063775017041,9.267063775017041
miss my hubby,1,1.0,9.267063775017041,9.267063775017041
it s gon,1,1.0,9.267063775017041,9.267063775017041
rubbish and ive,1,1.0,9.267063775017041,9.267063775017041
him so much,1,1.0,9.267063775017041,9.267063775017041
s still dirt,1,1.0,9.267063775017041,9.267063775017041
it on the,1,1.0,9.267063775017041,9.267063775017041
in a good,1,1.0,9.267063775017041,9.267063775017041
quot that something,1,1.0,9.267063775017041,9.267063775017041
c ya in,1,1.0,9.267063775017041,9.267063775017041
shifting is a,1,1.0,9.267063775017041,9.267063775017041
feel bad ov,1,1.0,9.267063775017041,9.267063775017041
summer it stinks,1,1.0,9.267063775017041,9.267063775017041
poop on my,1,4.0,8.350773043142887,8.350773043142887
shes my only,1,4.0,8.350773043142887,8.350773043142887
new zealand so,1,1.0,9.267063775017041,9.267063775017041
too well for,1,1.0,9.267063775017041,9.267063775017041
m sorry today,1,1.0,9.267063775017041,9.267063775017041
gumbo but i,1,1.0,9.267063775017041,9.267063775017041
ive burned like,1,1.0,9.267063775017041,9.267063775017041
feeling its a,1,1.0,9.267063775017041,9.267063775017041
bet on a,1,1.0,9.267063775017041,9.267063775017041
ve experienced apathy,1,5.0,8.168451486348932,8.168451486348932
day in the,1,2.0,8.861598666908876,8.861598666908876
m not doin,1,2.0,8.861598666908876,8.861598666908876
i give myself,1,1.0,9.267063775017041,9.267063775017041
rain would stop,1,1.0,9.267063775017041,9.267063775017041
this slow before,1,1.0,9.267063775017041,9.267063775017041
like a rock,1,1.0,9.267063775017041,9.267063775017041
sucks to hear,1,1.0,9.267063775017041,9.267063775017041
this weather here,1,5.0,8.168451486348932,8.168451486348932
against the guinea,1,1.0,9.267063775017041,9.267063775017041
surveys they always,1,1.0,9.267063775017041,9.267063775017041
i ever do,1,1.0,9.267063775017041,9.267063775017041
oh no so,1,6.0,8.014300806521673,8.014300806521673
to hit up,1,1.0,9.267063775017041,9.267063775017041
without her x,1,1.0,9.267063775017041,9.267063775017041
cant find the,1,1.0,9.267063775017041,9.267063775017041
you listen to,1,1.0,9.267063775017041,9.267063775017041
a big fan,1,1.0,9.267063775017041,9.267063775017041
too many assignments,1,8.0,7.762986378240766,7.762986378240766
not want to,1,1.0,9.267063775017041,9.267063775017041
me today not,1,1.0,9.267063775017041,9.267063775017041
a crack in,1,9.0,7.6576258625829405,7.6576258625829405
no alcohol or,1,1.0,9.267063775017041,9.267063775017041
at the crazy,1,1.0,9.267063775017041,9.267063775017041
year heaven.fr tell,1,1.0,9.267063775017041,9.267063775017041
were all ugly,1,1.0,9.267063775017041,9.267063775017041
sleeping on a,1,1.0,9.267063775017041,9.267063775017041
stupid folkestone cinema,1,1.0,9.267063775017041,9.267063775017041
i was genuinely,1,1.0,9.267063775017041,9.267063775017041
m too sick,1,3.0,8.573916594457096,8.573916594457096
think i d,1,31.0,6.4944750527772594,6.4944750527772594
but other day,1,1.0,9.267063775017041,9.267063775017041
houses were a,1,1.0,9.267063775017041,9.267063775017041
shame on me,1,1.0,9.267063775017041,9.267063775017041
alone cuz no,1,1.0,9.267063775017041,9.267063775017041
not a lot,1,1.0,9.267063775017041,9.267063775017041
me a sick,1,1.0,9.267063775017041,9.267063775017041
the mediation program,1,1.0,9.267063775017041,9.267063775017041
one ever understands,1,1.0,9.267063775017041,9.267063775017041
i feel all,1,1.0,9.267063775017041,9.267063775017041
in his life,1,1.0,9.267063775017041,9.267063775017041
by court order,1,1.0,9.267063775017041,9.267063775017041
people have to,1,1.0,9.267063775017041,9.267063775017041
belated birfdayy i,1,1.0,9.267063775017041,9.267063775017041
want a popsicle,1,1.0,9.267063775017041,9.267063775017041
too sure about,1,1.0,9.267063775017041,9.267063775017041
i have swine,1,1.0,9.267063775017041,9.267063775017041
then socked me,1,1.0,9.267063775017041,9.267063775017041
it so much,1,1.0,9.267063775017041,9.267063775017041
i m mexican,1,3.0,8.573916594457096,8.573916594457096
me all day,1,1.0,9.267063775017041,9.267063775017041
hang out with,1,1.0,9.267063775017041,9.267063775017041
again are u,1,1.0,9.267063775017041,9.267063775017041
oh no please,1,1.0,9.267063775017041,9.267063775017041
my keys at,1,1.0,9.267063775017041,9.267063775017041
you my dear,1,1.0,9.267063775017041,9.267063775017041
to showing how,1,1.0,9.267063775017041,9.267063775017041
now we have,1,1.0,9.267063775017041,9.267063775017041
bad for him,1,1.0,9.267063775017041,9.267063775017041
i sure miss,1,1.0,9.267063775017041,9.267063775017041
right a eassy,1,1.0,9.267063775017041,9.267063775017041
the side door,1,1.0,9.267063775017041,9.267063775017041
so no male,1,1.0,9.267063775017041,9.267063775017041
my phone has,1,1.0,9.267063775017041,9.267063775017041
feel all anxious,1,1.0,9.267063775017041,9.267063775017041
calling work times,1,1.0,9.267063775017041,9.267063775017041
ugh no way,1,1.0,9.267063775017041,9.267063775017041
crashing on you,1,1.0,9.267063775017041,9.267063775017041
gone smh yo,1,1.0,9.267063775017041,9.267063775017041
i m jealous,1,1.0,9.267063775017041,9.267063775017041
lesson the hard,1,5.0,8.168451486348932,8.168451486348932
you managed to,1,1.0,9.267063775017041,9.267063775017041
worst stuffy nose,1,1.0,9.267063775017041,9.267063775017041
woke up late,1,1.0,9.267063775017041,9.267063775017041
yeah i went,1,1.0,9.267063775017041,9.267063775017041
someone i love,1,2.0,8.861598666908876,8.861598666908876
but noo moneyy,1,2.0,8.861598666908876,8.861598666908876
hot and humid,1,6.0,8.014300806521673,8.014300806521673
experiencing malepattern baldness,1,1.0,9.267063775017041,9.267063775017041
wide awake wishing,1,1.0,9.267063775017041,9.267063775017041
i pierced my,1,1.0,9.267063775017041,9.267063775017041
were i stand,1,1.0,9.267063775017041,9.267063775017041
i ve experienced,1,1.0,9.267063775017041,9.267063775017041
why is this,1,1.0,9.267063775017041,9.267063775017041
me is the,1,1.0,9.267063775017041,9.267063775017041
the world even,1,15.0,7.187622233337205,7.187622233337205
m freakin bored,1,7.0,7.88076941389715,7.88076941389715
effing day to,1,1.0,9.267063775017041,9.267063775017041
their account was,1,1.0,9.267063775017041,9.267063775017041
really quite sad,1,1.0,9.267063775017041,9.267063775017041
of a car,1,1.0,9.267063775017041,9.267063775017041
had no license,1,1.0,9.267063775017041,9.267063775017041
hey rda2009cla presentation,1,1.0,9.267063775017041,9.267063775017041
fro my family,1,1.0,9.267063775017041,9.267063775017041
long day of,1,1.0,9.267063775017041,9.267063775017041
to harvard i,1,1.0,9.267063775017041,9.267063775017041
home by carrie,1,1.0,9.267063775017041,9.267063775017041
my truss failing,1,1.0,9.267063775017041,9.267063775017041
bed thing s,1,1.0,9.267063775017041,9.267063775017041
school so sad,1,1.0,9.267063775017041,9.267063775017041
anything to me,1,1.0,9.267063775017041,9.267063775017041
going to hit,1,4.0,8.350773043142887,8.350773043142887
working but the,1,1.0,9.267063775017041,9.267063775017041
is full if,1,6.0,8.014300806521673,8.014300806521673
over on his,1,1.0,9.267063775017041,9.267063775017041
insomnia is kickin,1,1.0,9.267063775017041,9.267063775017041
just failed my,1,1.0,9.267063775017041,9.267063775017041
quarantined everywhere i,1,1.0,9.267063775017041,9.267063775017041
creativity worse if,1,1.0,9.267063775017041,9.267063775017041
s a free,1,1.0,9.267063775017041,9.267063775017041
think im going,1,1.0,9.267063775017041,9.267063775017041
the mustangs game,1,2.0,8.861598666908876,8.861598666908876
little girl on,1,3.0,8.573916594457096,8.573916594457096
and anxious that,1,3.0,8.573916594457096,8.573916594457096
just so happened,1,7.0,7.88076941389715,7.88076941389715
but story was,1,7.0,7.88076941389715,7.88076941389715
this is california,1,1.0,9.267063775017041,9.267063775017041
is the worst,1,1.0,9.267063775017041,9.267063775017041
a sad lonely,1,1.0,9.267063775017041,9.267063775017041
do some online,1,1.0,9.267063775017041,9.267063775017041
cuz she already,1,1.0,9.267063775017041,9.267063775017041
no capacity to,1,1.0,9.267063775017041,9.267063775017041
have runny nose,1,1.0,9.267063775017041,9.267063775017041
awe i miss,1,4.0,8.350773043142887,8.350773043142887
to the people,1,3.0,8.573916594457096,8.573916594457096
a small girl,1,1.0,9.267063775017041,9.267063775017041
watching the news,1,1.0,9.267063775017041,9.267063775017041
the camera was,1,1.0,9.267063775017041,9.267063775017041
i m nerrvous,1,1.0,9.267063775017041,9.267063775017041
here fast enough,1,1.0,9.267063775017041,9.267063775017041
is nt turning,1,1.0,9.267063775017041,9.267063775017041
luck i think,1,4.0,8.350773043142887,8.350773043142887
to tweet amp,1,2.0,8.861598666908876,8.861598666908876
good old days,1,1.0,9.267063775017041,9.267063775017041
was taking out,1,4.0,8.350773043142887,8.350773043142887
i failed miserably,1,5.0,8.168451486348932,8.168451486348932
